LIDNUM,LAT,LONG,TIMEUNIT,NUMBER OF FIRST OCCURRENCES,NUMBER OF LAST OCCURRENCES,NUMBER OF OCCURRENCES,PROPORTION OF FIRST OCCURRENCES,PROPORTION OF LAST OCCURRENCES
20743,44.24,24.22,MN16,1.0,0.0,2.0,0.5,0.0
24274,38.5092,22.2333,MN15,0.0,0.0,1.0,0.0,0.0
28120,43.383333333333304,-3.56666666666667,MQ18,0.0,0.0,1.0,0.0,0.0
27547,41.3747,0.3611,old,1.0,1.0,1.0,1.0,1.0
27548,41.3747,0.3611,old,1.0,1.0,1.0,1.0,1.0
27549,41.3747,0.3611,old,7.0,6.0,7.0,1.0,0.8571428571428571
28121,43.383333333333304,-3.56666666666667,MQ18,0.0,0.0,1.0,0.0,0.0
28122,43.383333333333304,-3.81666666666667,MQ18,0.0,0.0,1.0,0.0,0.0
27236,7.855,124.86277777777799,MQ18,1.0,1.0,1.0,1.0,1.0
24868,22.9167,94.0833,MN9,0.0,0.0,1.0,0.0,0.0
20978,36.6,102.8,MN7-8,2.0,4.0,5.0,0.4,0.8
20980,36.3,102.9,MN6,0.0,0.0,2.0,0.0,0.0
20982,36.3,102.9,MN6,0.0,0.0,1.0,0.0,0.0
20985,36.3,102.9,MN7-8,2.0,2.0,3.0,0.6666666666666666,0.6666666666666666
20499,46.283,22.017,MN7-8,0.0,1.0,3.0,0.0,0.3333333333333333
27305,39.71872000000001,-1.4389602,MN5,0.0,0.0,8.0,0.0,0.0
27605,42.4835439,-1.8295099,MN2,3.0,0.0,5.0,0.6,0.0
27606,42.4835439,-1.8295099,MN2,1.0,0.0,1.0,1.0,0.0
27607,42.4835439,-1.8295099,MN2,1.0,0.0,1.0,1.0,0.0
20178,48.6,16.5,MN9,0.0,0.0,3.0,0.0,0.0
27479,44.3762088,5.0182149,MN12,0.0,0.0,2.0,0.0,0.0
27482,44.3762088,5.0182149,MN12,0.0,0.0,1.0,0.0,0.0
21137,45.4,36.5,MN7-8,0.0,0.0,1.0,0.0,0.0
21118,47.0,7.8,MN4,1.0,1.0,4.0,0.25,0.25
22965,40.0,-1.0,MN13,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
26572,32.0,77.2333333333333,MN16,1.0,1.0,1.0,1.0,1.0
27240,22.9297222222222,96.5083333333333,MQ18,2.0,1.0,3.0,0.6666666666666666,0.3333333333333333
22371,40.083,-2.717,MN2,5.0,3.0,7.0,0.7142857142857143,0.42857142857142855
27164,49.2316666666667,16.752222222222198,MN4,0.0,0.0,1.0,0.0,0.0
20401,34.3167,69.4167,MN12,3.0,4.0,11.0,0.2727272727272727,0.36363636363636365
22347,41.3333,2.0833333333333304,MN4,2.0,5.0,15.0,0.13333333333333333,0.3333333333333333
21046,38.3,21.15,MN17,0.0,0.0,1.0,0.0,0.0
21406,40.85,-1.883,MN9,3.0,6.0,12.0,0.25,0.5
20322,45.57,5.15,MN11,1.0,4.0,13.0,0.07692307692307693,0.3076923076923077
24366,38.0,22.0,MN16,0.0,0.0,1.0,0.0,0.0
20589,40.5,23.5,MN13,2.0,1.0,7.0,0.2857142857142857,0.14285714285714285
21676,43.667,1.033,MN5,0.0,0.0,1.0,0.0,0.0
21234,47.867,16.933,MN11,0.0,0.0,1.0,0.0,0.0
21718,43.233,1.033,MN7-8,0.0,0.0,1.0,0.0,0.0
27592,42.195,-0.51,MN5,0.0,1.0,1.0,0.0,1.0
21280,42.5,2.117,MN15,2.0,9.0,18.0,0.1111111111111111,0.5
20870,46.833,-1.3330000000000002,MN2,45.0,34.0,55.0,0.8181818181818182,0.6181818181818182
24670,40.446,-1.024,MN4,0.0,1.0,3.0,0.0,0.3333333333333333
21731,44.266667,-0.166667,MN9,0.0,0.0,1.0,0.0,0.0
21679,43.133,1.267,MN5,0.0,0.0,1.0,0.0,0.0
21434,45.2,5.033,MN9,0.0,0.0,1.0,0.0,0.0
24451,42.5,11.0,MQ18,0.0,1.0,1.0,0.0,1.0
20266,43.2,10.7,MN11,10.0,2.0,10.0,1.0,0.2
20999,43.8,12.7,MN13,0.0,0.0,1.0,0.0,0.0
21799,45.417,11.033,MQ18,3.0,14.0,22.0,0.13636363636363635,0.6363636363636364
28060,42.8,12.183333333333302,MQ18,2.0,2.0,2.0,1.0,1.0
28040,42.31666666666671,12.766666666666698,MQ18,0.0,9.0,9.0,0.0,1.0
28070,41.9,12.35,MQ18,1.0,0.0,1.0,1.0,0.0
28033,40.533333333333296,9.63333333333333,MQ18,3.0,10.0,11.0,0.2727272727272727,0.9090909090909091
28034,40.533333333333296,9.63333333333333,MQ18,0.0,12.0,12.0,0.0,1.0
28039,40.51666666666669,9.4,MQ18,3.0,11.0,11.0,0.2727272727272727,1.0
28043,40.51666666666669,9.63333333333333,MQ18,3.0,11.0,11.0,0.2727272727272727,1.0
20577,41.9627144,-1.6922991000000005,MN5,0.0,0.0,6.0,0.0,0.0
27641,41.9627144,-1.6922991000000005,MN9,4.0,0.0,6.0,0.6666666666666666,0.0
21639,41.55,-3.65,MN5,1.0,0.0,9.0,0.1111111111111111,0.0
20268,42.9,11.0,MN12,0.0,1.0,2.0,0.0,0.5
21726,43.583,0.333,MN6,0.0,0.0,2.0,0.0,0.0
27958,41.205,-1.5088888888888898,MN6,0.0,0.0,2.0,0.0,0.0
24441,43.5,11.0,MN15,11.0,1.0,15.0,0.7333333333333333,0.06666666666666667
27463,43.0668419,0.4148726,MN17,8.0,8.0,31.0,0.25806451612903225,0.25806451612903225
20728,43.6,3.89,MN14,12.0,9.0,23.0,0.5217391304347826,0.391304347826087
21727,43.4,0.967,MN6,0.0,0.0,2.0,0.0,0.0
21225,43.95,0.2,MN4,8.0,5.0,27.0,0.2962962962962963,0.18518518518518517
20074,44.4,3.367,MN10,4.0,3.0,30.0,0.13333333333333333,0.1
21435,43.083,0.583,MN9,0.0,0.0,2.0,0.0,0.0
27276,40.2603291,-3.8614119,MN6,0.0,1.0,5.0,0.0,0.2
23347,37.836,27.549,MQ18,1.0,0.0,1.0,1.0,0.0
21538,40.983333333333306,-1.25,MN3,5.0,5.0,17.0,0.29411764705882354,0.29411764705882354
24686,40.9833,-1.25,MN5,0.0,2.0,13.0,0.0,0.15384615384615385
24687,40.9833,-1.25,MN5,0.0,4.0,12.0,0.0,0.3333333333333333
27315,40.983333333333306,-1.25,MN5,0.0,3.0,6.0,0.0,0.5
20036,40.5,-3.5,MN5,3.0,2.0,12.0,0.25,0.16666666666666666
20732,37.26,-3.2,MN16,0.0,2.0,4.0,0.0,0.5
28119,43.55,-5.81666666666667,MQ18,0.0,0.0,1.0,0.0,0.0
23875,2.533,34.633,MN1,1.0,0.0,1.0,1.0,0.0
23917,2.536,34.636,MN1,6.0,1.0,6.0,1.0,0.16666666666666666
23918,2.539,34.639,MN3,15.0,11.0,25.0,0.6,0.44
23807,3.167,36.0,MN5,0.0,4.0,8.0,0.0,0.5
20898,46.733,30.567,MQ19,3.0,13.0,15.0,0.2,0.8666666666666667
27234,47.28885059786121,39.1009426116943,MN12,3.0,2.0,12.0,0.25,0.16666666666666666
27312,39.3658571713406,-0.7505035400390621,MN4,3.0,0.0,9.0,0.3333333333333333,0.0
27831,39.3658,-0.7507,MN5,1.0,3.0,10.0,0.1,0.3
27829,39.3658,-0.7505,MN5,0.0,2.0,6.0,0.0,0.3333333333333333
27830,39.3658,-0.7507,MN5,0.0,3.0,7.0,0.0,0.42857142857142855
27832,39.3658,-0.7507,MN5,1.0,3.0,8.0,0.125,0.375
27833,39.3658,-0.7507,MN5,1.0,2.0,5.0,0.2,0.4
27834,39.3658,-0.7507,MN5,2.0,2.0,11.0,0.18181818181818182,0.18181818181818182
27835,39.3658,-0.7507,MN5,1.0,1.0,5.0,0.2,0.2
27836,39.3658,-0.7507,MN5,1.0,1.0,6.0,0.16666666666666666,0.16666666666666666
27837,39.3658,-0.7507,MN5,1.0,1.0,6.0,0.16666666666666666,0.16666666666666666
27827,39.3658,-0.7505,MN5,0.0,0.0,7.0,0.0,0.0
27828,39.3658,-0.7505,MN5,1.0,3.0,8.0,0.125,0.375
28677,50.07,8.27,MQ19,5.0,36.0,39.0,0.1282051282051282,0.9230769230769231
27472,44.0108654,0.664373,MN3,3.0,1.0,10.0,0.3,0.1
27625,41.12849620000001,-0.9221865,MN7-8,0.0,1.0,2.0,0.0,0.5
23257,0.667,36.0,MN13,6.0,0.0,6.0,1.0,0.0
20090,43.7,5.4,MN12,7.0,3.0,21.0,0.3333333333333333,0.14285714285714285
27714,11.482159,-69.544647,MQ19,3.0,3.0,3.0,1.0,1.0
27316,40.983333333333306,-1.25,MN5,0.0,2.0,12.0,0.0,0.16666666666666666
24440,44.5833,10.1667,MQ18,0.0,2.0,2.0,0.0,1.0
28414,35.74219316037368,-5.9326171875,MQ19,2.0,2.0,3.0,0.6666666666666666,0.6666666666666666
21099,47.25,8.0,MN3,1.0,1.0,5.0,0.2,0.2
23933,48.5191666666667,15.7927777777778,MN5,1.0,2.0,9.0,0.1111111111111111,0.2222222222222222
27778,47.38,8.961111111111109,MN6,0.0,1.0,10.0,0.0,0.1
27258,46.8122222222222,103.937222222222,MN15,1.0,1.0,1.0,1.0,1.0
24061,23.5922,102.0417,MQ19,0.0,3.0,4.0,0.0,0.75
22953,38.0,-1.5,MQ19,3.0,5.0,5.0,0.6,1.0
28097,-15.183333333333302,26.283333333333307,MQ18,9.0,5.0,18.0,0.5,0.2777777777777778
20256,48.2,11.5,MN7-8,0.0,3.0,9.0,0.0,0.3333333333333333
20486,41.2551,-1.689,MN4,5.0,0.0,15.0,0.3333333333333333,0.0
22354,41.2578,-1.6894,MN4,2.0,0.0,3.0,0.6666666666666666,0.0
22355,41.25899999999999,-1.6911,MN4,2.0,0.0,8.0,0.25,0.0
22353,41.25,-1.7,MN4,2.0,0.0,3.0,0.6666666666666666,0.0
23058,41.25,-1.7,MN6,0.0,0.0,1.0,0.0,0.0
20405,47.4,15.1,MN5,2.0,1.0,8.0,0.25,0.125
21519,36.95,-3.55,MN5,1.0,1.0,1.0,1.0,1.0
23641,40.679,27.247,MN5,0.0,0.0,1.0,0.0,0.0
21561,40.667,27.233,MN5,1.0,0.0,1.0,1.0,0.0
22362,41.167,-1.483,MN6,0.0,1.0,4.0,0.0,0.25
26893,6.0,36.0,MN16,0.0,1.0,7.0,0.0,0.14285714285714285
24265,3.25,35.7833,MN4,5.0,3.0,18.0,0.2777777777777778,0.16666666666666666
23371,40.198,26.525,MN11,0.0,0.0,1.0,0.0,0.0
20735,43.3,24.4,MN15,18.0,15.0,41.0,0.43902439024390244,0.36585365853658536
27717,49.06557279999999,4.0278472,old,5.0,5.0,5.0,1.0,1.0
23897,-4.017,33.833,MN15,1.0,0.0,1.0,1.0,0.0
23924,-4.017,33.783,MN13,2.0,0.0,2.0,1.0,0.0
26871,2.9,36.6166666666667,MN5,0.0,0.0,2.0,0.0,0.0
24049,41.2006,129.466388888889,MN5,0.0,1.0,1.0,0.0,1.0
24904,37.75,26.9667,MN13,1.0,25.0,30.0,0.03333333333333333,0.8333333333333334
24905,37.75,26.9667,MN13,1.0,24.0,25.0,0.04,0.96
24908,37.75,26.9667,MN13,0.0,4.0,6.0,0.0,0.6666666666666666
24903,37.75,26.9667,MN12,2.0,0.0,12.0,0.16666666666666666,0.0
24902,37.75,26.9667,MN12,0.0,0.0,8.0,0.0,0.0
23147,50.0,11.0,MN9,0.0,0.0,1.0,0.0,0.0
28392,4.096176,35.84319,MQ18,2.0,9.0,20.0,0.1,0.45
28393,4.050906,35.78873,MQ18,0.0,8.0,16.0,0.0,0.5
28394,4.080192,35.78747,MQ18,0.0,1.0,3.0,0.0,0.3333333333333333
21757,1.183,36.4,MN10,5.0,4.0,8.0,0.625,0.5
21191,39.2089,45.41222222222221,MN16,0.0,0.0,1.0,0.0,0.0
28395,2.752255,36.32319,MQ18,1.0,16.0,19.0,0.05263157894736842,0.8421052631578947
26926,-27.0,15.0,MN3,4.0,4.0,7.0,0.5714285714285714,0.5714285714285714
23863,-27.0,15.167,MQ18,0.0,1.0,1.0,0.0,1.0
24146,43.312428,129.771177,MQ19,0.0,3.0,3.0,0.0,1.0
28396,4.32997899812078,35.852508544921875,MQ18,1.0,3.0,3.0,0.3333333333333333,1.0
23874,1.28333333333333,34.783333333333296,MN3,10.0,7.0,36.0,0.2777777777777778,0.19444444444444445
23913,2.10277777777778,34.1931,MN3,6.0,6.0,13.0,0.46153846153846156,0.46153846153846156
23914,2.006,34.006,MN3,1.0,0.0,2.0,0.5,0.0
23915,2.008,34.008,MN3,5.0,3.0,13.0,0.38461538461538464,0.23076923076923078
26799,2.1,34.1833333333333,MN3,3.0,2.0,6.0,0.5,0.3333333333333333
23916,2.011,34.011,MN3,7.0,3.0,10.0,0.7,0.3
26800,2.0,34.0,MN3,0.0,0.0,1.0,0.0,0.0
26801,2.0,34.0,MN3,0.0,0.0,1.0,0.0,0.0
24935,2.0111,34.0111,MN3,0.0,1.0,2.0,0.0,0.5
27010,28.0,80.0,MQ18,13.0,12.0,16.0,0.8125,0.75
28397,4.129672,35.87607,MQ18,1.0,2.0,4.0,0.25,0.5
27965,22.820555555555558,77.85388888888889,MQ18,21.0,18.0,25.0,0.84,0.72
27853,42.1445,-1.4083,MN3,2.0,3.0,7.0,0.2857142857142857,0.42857142857142855
27854,42.1206,-1.4216,MN3,2.0,3.0,7.0,0.2857142857142857,0.42857142857142855
27855,42.1359,-1.4189,MN3,2.0,3.0,5.0,0.4,0.6
28398,3.73877,35.81408,MN16,0.0,1.0,5.0,0.0,0.2
20991,41.317,45.217,MN10,1.0,0.0,3.0,0.3333333333333333,0.0
20992,41.317,45.217,MN11,0.0,1.0,3.0,0.0,0.3333333333333333
28399,4.284788399873687,35.808563232421875,MQ18,0.0,3.0,3.0,0.0,1.0
27871,40.1235359,-2.2915032,MN3,0.0,3.0,5.0,0.0,0.6
21241,40.933,-1.25,MN2,12.0,1.0,14.0,0.8571428571428571,0.07142857142857142
21278,43.917,0.617,MN3,8.0,2.0,17.0,0.47058823529411764,0.11764705882352941
21583,41.837331,15.450856,MN13,1.0,1.0,1.0,1.0,1.0
24282,51.7408,0.0483,MQ18,3.0,0.0,6.0,0.5,0.0
28265,51.2249429,6.7756524,MQ18,2.0,0.0,2.0,1.0,0.0
27779,47.406388888888905,7.618055555555563,MN9,0.0,2.0,9.0,0.0,0.2222222222222222
27780,47.4075,7.628611111111113,MN9,0.0,1.0,5.0,0.0,0.2
20343,47.4031784210641,7.611945569515227,MN9,3.0,11.0,22.0,0.13636363636363635,0.5
23363,40.127,26.221,MN5,0.0,0.0,2.0,0.0,0.0
23191,31.0,35.0,MN3,6.0,2.0,7.0,0.8571428571428571,0.2857142857142857
23869,-34.017,23.383000000000006,MQ18,4.0,2.0,4.0,1.0,0.5
27659,-38.387,141.582,MQ18,19.0,20.0,20.0,0.95,1.0
20408,42.0,26.0,MN9,1.0,0.0,1.0,1.0,0.0
22308,42.65,27.733,MN9,2.0,0.0,3.0,0.6666666666666666,0.0
20179,48.26,15.53,MN15,0.0,1.0,1.0,0.0,1.0
24622,49.5416667,8.138888900000001,MN17,1.0,1.0,5.0,0.2,0.2
24580,47.9583,16.8769,MN10,0.0,2.0,4.0,0.0,0.5
21221,48.067,2.05,MN3,8.0,2.0,11.0,0.7272727272727273,0.18181818181818182
24151,-7.313,111.421,MQ19,1.0,9.0,13.0,0.07692307692307693,0.6923076923076923
26945,-3.1666666666666696,35.1666666666667,MQ18,2.0,4.0,5.0,0.4,0.8
23816,0.75,35.75,MN10,0.0,1.0,1.0,0.0,1.0
23817,0.833,35.833,MN10,0.0,1.0,1.0,0.0,1.0
23818,0.867,35.867,MN10,0.0,1.0,1.0,0.0,1.0
23819,0.917,35.917,MN10,0.0,1.0,1.0,0.0,1.0
23927,-3.9,33.817,MN15,0.0,1.0,1.0,0.0,1.0
23928,-3.903,33.819,MN15,0.0,2.0,2.0,0.0,1.0
23926,-3.919,33.786,MN13,0.0,0.0,1.0,0.0,0.0
23256,0.667,36.0,MN9,3.0,4.0,9.0,0.3333333333333333,0.4444444444444444
26864,0.680833333333333,36.001388888888904,MN6,1.0,1.0,1.0,1.0,1.0
26862,0.680833333333333,36.0011111111111,MN6,1.0,2.0,2.0,0.5,1.0
26863,0.6811111111111109,36.0011111111111,MN6,2.0,4.0,4.0,0.5,1.0
26865,0.6813888888888889,36.0011111111111,MN6,1.0,0.0,1.0,1.0,0.0
23788,0.667,36.0,MN9,1.0,0.0,1.0,1.0,0.0
23797,0.67,36.003,MN10,0.0,1.0,1.0,0.0,1.0
23798,0.67,36.003,MN10,0.0,1.0,1.0,0.0,1.0
23799,0.6709999999999999,36.004,MN10,1.0,4.0,5.0,0.2,0.8
23800,0.6709999999999999,36.004,MN6,2.0,1.0,2.0,1.0,0.5
24381,0.6717,36.005,MN6,1.0,1.0,1.0,1.0,1.0
23789,0.6679999999999999,36.001,MN6,2.0,1.0,2.0,1.0,0.5
23790,0.669,36.00199999999999,MN6,1.0,0.0,2.0,0.5,0.0
23791,0.669,36.00199999999999,MN6,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
23792,0.669,36.00199999999999,MN6,1.0,0.0,1.0,1.0,0.0
23793,0.669,36.003,MN9,0.0,0.0,1.0,0.0,0.0
23794,0.669,36.003,MN9,0.0,0.0,1.0,0.0,0.0
23795,0.669,36.003,MN9,0.0,0.0,1.0,0.0,0.0
23796,0.67,36.003,MN10,1.0,3.0,4.0,0.25,0.75
24390,3.9333,114.0,MQ18,4.0,2.0,4.0,1.0,0.5
27253,3.832222222222221,113.715555555556,MQ18,35.0,16.0,36.0,0.9722222222222222,0.4444444444444444
27337,47.4355555555556,8.93583333333333,MN6,1.0,1.0,12.0,0.08333333333333333,0.08333333333333333
20119,48.36,12.21,MN5,0.0,0.0,3.0,0.0,0.0
23934,48.55,16.4,MN5,0.0,0.0,1.0,0.0,0.0
20250,49.25,8.13,MN7-8,0.0,0.0,1.0,0.0,0.0
27960,50.09257,8.64287,MN3,0.0,0.0,2.0,0.0,0.0
27078,40.1666666666667,114.166666666667,MN17,16.0,12.0,29.0,0.5517241379310345,0.41379310344827586
20455,40.0,23.5,MN10,5.0,2.0,11.0,0.45454545454545453,0.18181818181818182
20848,40.0,23.5,MN11,4.0,0.0,8.0,0.5,0.0
21148,46.97,32.0,MN11,0.0,0.0,1.0,0.0,0.0
21192,45.0,33.75,MN16,0.0,0.0,1.0,0.0,0.0
21373,48.8,16.633,MN7-8,1.0,1.0,2.0,0.5,0.5
27262,47.3372222222222,28.4947222222222,MN14,1.0,0.0,1.0,1.0,0.0
27723,43.83459000000001,4.3608637,MN15,0.0,1.0,4.0,0.0,0.25
24139,35.7642,116.7914,MQ18,1.0,1.0,4.0,0.25,0.25
24102,39.9,115.6,MQ19,2.0,3.0,3.0,0.6666666666666666,1.0
24747,37.25,-3.25,MN13,4.0,1.0,6.0,0.6666666666666666,0.16666666666666666
24114,28.0,99.5,MQ18,2.0,1.0,3.0,0.6666666666666666,0.3333333333333333
20902,49.6,35.333,MQ19,0.0,0.0,1.0,0.0,0.0
23109,42.667,22.833,MN9,0.0,0.0,1.0,0.0,0.0
20876,46.86,36.7,MQ18,14.0,7.0,21.0,0.6666666666666666,0.3333333333333333
27461,43.7892509489718,3.20963859558105,MN15,4.0,0.0,4.0,1.0,0.0
21734,43.767,0.033,MN7-8,0.0,0.0,1.0,0.0,0.0
20078,41.07,-1.21,MN9,2.0,10.0,18.0,0.1111111111111111,0.5555555555555556
24358,41.0694,-1.2083,MN9,2.0,6.0,16.0,0.125,0.375
24316,41.1167,-1.35,MN7-8,11.0,3.0,24.0,0.4583333333333333,0.125
27311,41.1167,-1.35,MN7-8,3.0,0.0,6.0,0.5,0.0
24315,41.1167,-1.35,MN9,2.0,3.0,8.0,0.25,0.375
27650,13.7234186,100.4762319,old,1.0,1.0,1.0,1.0,1.0
26551,16.75,100.25,MN5,1.0,1.0,1.0,1.0,1.0
21784,52.467,4.617,MN17,0.0,0.0,2.0,0.0,0.0
10713,40.196389,-74.168611,MN2,2.0,0.0,5.0,0.4,0.0
10714,39.440278,-75.263889,MN2,1.0,0.0,1.0,1.0,0.0
10716,39.161944,-75.526667,MN3,6.0,4.0,7.0,0.8571428571428571,0.5714285714285714
10721,38.972944,-76.50115799999998,MN5,1.0,1.0,1.0,1.0,1.0
10722,38.972944,-76.50115799999998,MN6,0.0,1.0,3.0,0.0,0.3333333333333333
10723,38.972944,-76.50115799999998,MN6,1.0,0.0,1.0,1.0,0.0
10725,38.48,-77.01,MN17,0.0,1.0,1.0,0.0,1.0
10647,35.087778,-118.233889,MN13,2.0,5.0,8.0,0.25,0.625
10648,41.383333,-120.667778,MN11,1.0,0.0,2.0,0.5,0.0
10649,35.981667,-117.66388899999998,MN13,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
10651,35.981667,-117.66388899999998,MN15,3.0,1.0,3.0,1.0,0.3333333333333333
10652,38.555605,-121.468926,MN17,0.0,0.0,1.0,0.0,0.0
10653,38.555605,-121.468926,MN17,1.0,1.0,1.0,1.0,1.0
10654,38.555605,-121.468926,MN15,3.0,0.0,7.0,0.42857142857142855,0.0
10655,38.555605,-121.468926,MN15,9.0,1.0,13.0,0.6923076923076923,0.07692307692307693
10656,38.555605,-121.468926,MQ18,5.0,24.0,25.0,0.2,0.96
10657,39.160833,-119.753889,old,17.0,17.0,17.0,1.0,1.0
10658,41.771667,-115.9,old,1.0,0.0,1.0,1.0,0.0
10659,39.160833,-119.753889,MN4,0.0,1.0,1.0,0.0,1.0
10660,39.160833,-119.753889,MN4,1.0,0.0,2.0,0.5,0.0
10661,41.651944,-119.749167,MN4,6.0,8.0,21.0,0.2857142857142857,0.38095238095238093
10662,41.841667,-119.05,MN5,12.0,5.0,24.0,0.5,0.20833333333333334
10664,39.160833,-119.753889,MN5,1.0,1.0,5.0,0.2,0.2
10665,41.608611,-114.758056,MN6,1.0,1.0,1.0,1.0,1.0
10666,40.783333,-116.000833,MN10,1.0,3.0,5.0,0.2,0.6
10621,38.555605,-121.468926,old,6.0,6.0,6.0,1.0,1.0
10622,38.555605,-121.468926,old,5.0,5.0,5.0,1.0,1.0
10623,38.555605,-121.468926,old,6.0,6.0,6.0,1.0,1.0
10624,38.555605,-121.468926,old,3.0,3.0,3.0,1.0,1.0
10625,38.555605,-121.468926,old,4.0,4.0,4.0,1.0,1.0
10626,38.555605,-121.468926,old,1.0,1.0,1.0,1.0,1.0
10627,36.58,-117.42,old,5.0,5.0,5.0,1.0,1.0
10667,41.2,-119.316667,MN5,4.0,4.0,11.0,0.36363636363636365,0.36363636363636365
10668,39.160833,-119.753889,MN6,1.0,1.0,1.0,1.0,1.0
10669,40.966667,-115.973333,MN5,1.0,0.0,3.0,0.3333333333333333,0.0
10670,39.261389,-117.908056,MN5,1.0,3.0,3.0,0.3333333333333333,1.0
10674,38.586111,-117.926389,MN5,24.0,5.0,32.0,0.75,0.15625
10675,38.603611,-117.843056,MN9,12.0,13.0,33.0,0.36363636363636365,0.3939393939393939
10676,38.6,-117.966667,MN6,0.0,0.0,1.0,0.0,0.0
10677,39.160833,-119.753889,MN6,0.0,0.0,1.0,0.0,0.0
10678,40.094167,-117.577222,MN6,1.0,1.0,1.0,1.0,1.0
10679,40.094167,-117.577222,MN9,1.0,0.0,3.0,0.3333333333333333,0.0
10680,41.058056,-116.481667,MN6,0.0,0.0,1.0,0.0,0.0
10681,41.058056,-116.481667,MN9,0.0,0.0,1.0,0.0,0.0
10683,38.506667,-118.906111,MN9,1.0,0.0,5.0,0.2,0.0
10686,38.830278,-119.040278,MN11,6.0,0.0,10.0,0.6,0.0
10687,38.013889,-117.903889,MN9,0.0,0.0,1.0,0.0,0.0
10688,40.446389,-114.444444,MN9,0.0,1.0,5.0,0.0,0.2
10689,39.934722,-119.066111,MN10,3.0,5.0,11.0,0.2727272727272727,0.45454545454545453
10690,35.592222,-106.6875,MN13,1.0,0.0,3.0,0.3333333333333333,0.0
10691,40.769167,-118.795,MN11,2.0,0.0,2.0,1.0,0.0
10692,41.311389,-117.7975,MN11,0.0,0.0,1.0,0.0,0.0
10693,41.925,-118.83611100000002,MN11,15.0,3.0,24.0,0.625,0.125
10694,36.811111,-114.076389,MN11,1.0,0.0,1.0,1.0,0.0
10696,37.64,-114.88,MN15,8.0,8.0,15.0,0.5333333333333333,0.5333333333333333
10697,39.160833,-119.753889,MN17,0.0,0.0,1.0,0.0,0.0
10698,40.713889,-116.103889,MN11,0.0,0.0,1.0,0.0,0.0
10699,38.100556,-114.167778,MN13,0.0,1.0,3.0,0.0,0.3333333333333333
10700,38.729444,-119.408056,MN13,3.0,3.0,5.0,0.6,0.6
10701,40.713889,-116.103889,MN13,0.0,2.0,2.0,0.0,1.0
10702,39.160833,-119.753889,MN13,0.0,0.0,1.0,0.0,0.0
10703,39.160833,-119.753889,MN13,1.0,0.0,2.0,0.5,0.0
10704,38.976667,-119.539722,MN15,4.0,1.0,6.0,0.6666666666666666,0.16666666666666666
10705,39.160833,-119.753889,MN17,2.0,3.0,7.0,0.2857142857142857,0.42857142857142855
10706,39.160833,-119.753889,MN15,1.0,1.0,2.0,0.5,0.5
10707,38.66666667,-118.9166667,MN16,0.0,0.0,1.0,0.0,0.0
10709,39.160833,-119.753889,MN17,0.0,2.0,3.0,0.0,0.6666666666666666
10710,39.160833,-119.753889,MQ18,1.0,4.0,4.0,0.25,1.0
10629,34.866667,-116.423056,MN2,1.0,1.0,2.0,0.5,0.5
10630,34.861667,-116.425,MN3,0.0,0.0,1.0,0.0,0.0
10631,34.993611,-116.403056,MN3,1.0,1.0,1.0,1.0,1.0
10632,38.555605,-121.468926,MN3,1.0,0.0,1.0,1.0,0.0
10633,35.041389,-117.688333,MN3,3.0,2.0,4.0,0.75,0.5
10634,38.555605,-121.468926,MN3,1.0,1.0,1.0,1.0,1.0
10635,35.032222,-117.052778,MN4,1.0,0.0,3.0,0.3333333333333333,0.0
10636,35.032222,-117.052778,MN4,5.0,1.0,7.0,0.7142857142857143,0.14285714285714285
10637,35.0975,-116.62,MN5,16.0,11.0,40.0,0.4,0.275
10638,35.032222,-117.052778,MN5,18.0,4.0,29.0,0.6206896551724138,0.13793103448275862
10639,35.031944,-117.04,MN6,7.0,28.0,44.0,0.1590909090909091,0.6363636363636364
10640,35.146111,-116.475,MN6,0.0,2.0,2.0,0.0,1.0
10641,35.393889,-117.944444,MN7-8,3.0,3.0,11.0,0.2727272727272727,0.2727272727272727
10642,35.393889,-117.944444,MN9,7.0,2.0,17.0,0.4117647058823529,0.11764705882352941
10643,35.385,-117.988056,MN9,12.0,2.0,27.0,0.4444444444444444,0.07407407407407407
10644,35.45361099999999,-118.100278,MN11,0.0,14.0,19.0,0.0,0.7368421052631579
10645,35.416111,-116.24361100000002,MN9,3.0,3.0,9.0,0.3333333333333333,0.3333333333333333
10646,35.462222,-117.520278,MN11,1.0,0.0,2.0,0.5,0.0
10753,54.5,-105.681389,old,8.0,8.0,8.0,1.0,1.0
10754,54.5,-105.681389,old,55.0,55.0,55.0,1.0,1.0
10755,54.5,-105.681389,old,17.0,15.0,17.0,1.0,0.8823529411764706
10756,54.5,-105.681389,old,4.0,4.0,4.0,1.0,1.0
10757,54.5,-105.681389,old,11.0,11.0,11.0,1.0,1.0
10758,54.5,-105.681389,old,10.0,10.0,10.0,1.0,1.0
10759,54.5,-105.681389,old,7.0,7.0,7.0,1.0,1.0
10760,54.5,-105.681389,old,6.0,6.0,6.0,1.0,1.0
10761,54.5,-105.681389,old,8.0,6.0,8.0,1.0,0.75
10762,54.5,-105.681389,old,6.0,6.0,6.0,1.0,1.0
10763,54.5,-105.681389,MN2,1.0,1.0,2.0,0.5,0.5
