,LONG,LAT,FIRST OCCURRENCES IN FOCAL AREA (t),LAST OCCURRENCES IN FOCAL AREA (t),OCCURRENCES IN FOCAL AREA (t),UNWEIGHTED OCCURRENCES IN FOCAL AREA (t),HYP1,HYP2,HYP3,LOP0,LOP1,LOP2,OCCURRENCES IN FOCAL AREA (t-1),UNWEIGHTED OCCURRENCES IN FOCAL AREA (t-1),OCCURRENCES IN FOCAL AREA (t+1),UNWEIGHTED OCCURRENCES IN FOCAL AREA (t+1),PROPORTION OF FIRST OCCURRENCES IN FOCAL AREA (t),PROPORTION OF LAST OCCURRENCES IN FOCAL AREA (t),MEAN HYP,MEAN LOP,MAT,MAP,NPP,EXPECTED PROPORTION OF FIRST OCCURRENCES,EXPECTED PROPORTION OF LAST OCCURRENCES,OCCURRENCES WITHOUT SPECIATION,OCCURRENCES WITHOUT EXTINCTION
7825,39.29999999999982,38.40000000000005,0.7489670398584212,0.2496556799528071,0.811380959846623,13.0,0,0,0,0,0,0,0,0,0.0,0.0,0.923076923076923,0.3076923076923077,,,,,,0.3657389850764979,0.3455271471702783,0.062413919988201776,0.5617252798938159
7830,39.79999999999982,38.40000000000005,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
7835,-9.100000000000009,38.50000000000005,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
7840,-8.600000000000009,38.50000000000005,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.12352616741918893,3.0,,,,,,,,0.3657022986197591,0.34559159283443336,0.0,0.0
7845,-8.10000000000001,38.50000000000005,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5927428916079102,38.0,,,,,,,,0.3657022986197591,0.3454210894459945,0.0,0.0
7850,-7.600000000000013,38.50000000000005,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4.774513376104588,56.0,,,,,,,,0.3657022986197591,0.34390328226110484,0.0,0.0
7855,-7.100000000000013,38.50000000000005,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,10.419484095464613,73.0,,,,,,,,0.3657022986197591,0.34185944428015674,0.0,0.0
7860,-6.6000000000000165,38.50000000000005,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,16.03939805217361,73.0,,,,,,,,0.3657022986197591,0.3398304947894175,0.0,0.0
7865,-6.100000000000018,38.50000000000005,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,23.242198739609872,116.0,,,,,,,,0.3657022986197591,0.3372386555721446,0.0,0.0
7870,-5.600000000000019,38.50000000000005,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,31.29282684813325,116.0,,,,,,,,0.3657022986197591,0.3343532769040641,0.0,0.0
7875,-5.100000000000022,38.50000000000005,0.027986203528171587,0.0,0.127968660557916,5.0,0,0,0,0,0,0,0,0,39.44699524590979,142.0,0.21869576040069288,0.0,,,,,,0.3657080845982133,0.3314264723030125,0.0999824570297444,0.127968660557916
7880,-4.600000000000024,38.50000000000005,0.06964935695971372,0.0,0.33768087149048903,5.0,0,0,0,0,0,0,0,0,47.470618057613315,143.0,0.2062579282394308,0.0,,,,,,0.36571756661556,0.32854817554501514,0.26803151453077523,0.33768087149048903
7885,-4.1000000000000245,38.50000000000005,0.1051809855037368,0.0,0.5169292671165826,5.0,0,0,0,0,0,0,0,0,55.51434057952272,177.0,0.2034726841651537,0.0,,,,,,0.36572567131147976,0.3256795920569285,0.4117482816128459,0.5169292671165826
7890,-3.6000000000000263,38.50000000000005,0.3481037709836073,0.1651958511142352,1.4789364626248118,20.0,0,0,0,0,0,0,0,0,63.046734168027676,179.0,0.2353743921938295,0.11169908599119,,,,,,0.3657691696570796,0.3229016799497103,1.1308326916412041,1.3137406115105763
7895,-3.1000000000000285,38.50000000000005,0.5900169343832891,0.3344840392895831,2.425316688487366,20.0,0,0,0,0,0,0,0,0,68.77244257553619,179.0,0.2432741823713232,0.13791355202284772,,,,,,0.3658119635466016,0.3207704555638051,1.835299754104076,2.0908326491977838
7900,-2.60000000000003,38.50000000000005,0.8036498923317766,0.4890933806485122,3.2567944748561968,20.0,0,0,0,0,0,0,0,0,72.31532051595424,179.0,0.2467610094945465,0.15017631122397065,,,,,,0.3658495634691495,0.3194235981445365,2.4531445825244207,2.767701094207685
7905,-2.100000000000032,38.50000000000005,0.9848123143635136,0.6261533035286284,3.957081913071141,20.0,0,0,0,0,0,0,0,0,73.4702263221096,179.0,0.2488733708317876,0.15823612381141308,,,,,,0.3658812321541486,0.31892964028357873,2.972269598707628,3.3309286095425117
7910,-1.6000000000000334,38.50000000000005,1.1291864707250874,0.7424646454462873,4.509570897306496,20.0,0,0,0,0,0,0,0,0,72.26037332416878,179.0,0.2503977643193357,0.1646419720088559,,,,,,0.3659062178552879,0.31928053135277856,3.38038442658141,3.767106251860209
7915,-1.1000000000000352,38.50000000000005,1.2326082632557782,0.8346792672473358,4.898372219917364,20.0,0,0,0,0,0,0,0,0,68.8953110924048,179.0,0.25163630037012025,0.1703993142565669,,,,,,0.3659238013962024,0.3204064846079208,3.665763956661584,4.063692952670024
7920,-0.600000000000037,38.50000000000005,1.2914753554358764,0.8996152470405551,5.10981389121396,20.0,0,0,0,0,0,0,0,0,63.66320421276797,179.0,0.25274410828474514,0.17605636255899518,,,,,,0.3659333639963913,0.3222124604215112,3.818338535778085,4.210198644173406
7925,15.799999999999905,38.50000000000005,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
7930,16.299999999999905,38.50000000000005,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
7935,21.299999999999887,38.50000000000005,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
7940,21.799999999999887,38.50000000000005,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
7945,22.299999999999887,38.50000000000005,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
7950,22.79999999999989,38.50000000000005,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.05305653160240662,1.0,,,,,,,,0.3657022986197591,0.34561720343314994,0.0,0.0
7955,23.29999999999988,38.50000000000005,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.13899291449181886,1.0,,,,,,,,0.3657022986197591,0.3455859719141277,0.0,0.0
7960,26.79999999999988,38.50000000000005,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4.189559513253421,35.0,,,,,,,,0.3657022986197591,0.3441154051665886,0.0,0.0
7965,27.299999999999862,38.50000000000005,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,7.176262034923862,35.0,,,,,,,,0.3657022986197591,0.34303298480304906,0.0,0.0
7970,27.799999999999862,38.50000000000005,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,10.131894399430283,35.0,,,,,,,,0.3657022986197591,0.3419634289608355,0.0,0.0
7975,28.299999999999862,38.50000000000005,2.3237359470091166,0.4565583208255165,2.489691159404185,60.0,0,0,0,0,0,0,0,0,13.027650168118775,35.0,0.9333430527042624,0.1833795003452463,,,,,,0.3658148745402575,0.340583842124117,0.16595521239506866,2.033132838578669
7980,28.79999999999985,38.50000000000005,6.713086936790893,1.3187410795975325,7.1925698518021655,60.0,0,0,0,0,0,0,0,0,15.842819427332074,35.0,0.9333363561438148,0.1833476916831207,,,,,,0.36602756376433976,0.3389404371740551,0.4794829150112737,5.873828772204633
7985,29.29999999999985,38.50000000000005,11.013579562033405,2.1634672790149825,11.800243680151455,60.0,0,0,0,0,0,0,0,0,18.58588155677363,35.0,0.9333349260031591,0.18334089851500546,,,,,,0.3662359979887188,0.3373394880724247,0.7866641181180519,9.636776401136476
7990,29.79999999999985,38.50000000000005,15.196955542922714,2.985185517982642,16.282436073153,60.0,0,0,0,0,0,0,0,0,21.25026116353992,35.0,0.9333342673446722,0.1833377698871922,,,,,,0.3664388039541741,0.335787134848129,1.085480530230286,13.29725055517036
7995,30.29999999999985,38.50000000000005,19.856565794222764,3.987173577129656,21.282421893203864,73.0,0,0,0,0,0,0,0,0,23.79879872713748,35.0,0.9330031090382424,0.18734585739994586,,,,,,0.3666650943932018,0.33421108981011355,1.4258560989811078,17.295248316074215
8000,30.79999999999985,38.50000000000005,24.50524537958172,5.0149567797950665,26.27312763732652,73.0,0,0,0,0,0,0,0,0,26.153020122377878,35.0,0.93271138928914,0.1908777991345904,,,,,,0.3668910234877448,0.3327092859386347,1.7678822577447992,21.25817085753145
8005,31.29999999999985,38.50000000000005,28.81841938130653,5.971806647411164,30.903927709904536,73.0,0,0,0,0,0,0,0,0,28.169981975538125,35.0,0.9325163989453158,0.19323778852541235,,,,,,0.3671007120042849,0.331378446704748,2.0855083285980043,24.932121062493376
8010,31.79999999999985,38.50000000000005,32.666387639190376,6.830895251997206,35.03574056628533,73.0,0,0,0,0,0,0,0,0,29.58665627066084,35.0,0.932373259739942,0.19496934106683425,,,,,,0.3672878482206724,0.33032939617716384,2.369352927094962,28.20484531428813
8015,32.299999999999855,38.50000000000005,35.87279614136939,7.555833936403081,38.47946358622227,73.0,0,0,0,0,0,0,0,0,28.19529728531052,35.0,0.9322582177110648,0.19636016805360249,,,,,,0.3674438503505397,0.33037006621404097,2.60666744485288,30.923629649819198
8020,32.79999999999984,38.50000000000005,38.22214725029785,8.102078454283351,41.00401312973954,73.0,0,0,0,0,0,0,0,0,26.05321605838521,35.0,0.932156253324774,0.19759232903978965,,,,,,0.367558231166228,0.3307989214701298,2.781865879441688,32.9019346754562
8025,33.29999999999984,38.50000000000005,39.503946006932175,8.425588012409598,42.383622658834035,73.0,0,0,0,0,0,0,0,0,23.55631587893333,35.0,0.93205685424576,0.1987934839886427,,,,,,0.3676207440096412,0.3315055421718472,2.879676651901877,33.95803464642445
8030,33.79999999999984,38.50000000000005,39.59368197146577,8.498857756797692,42.48462050901485,73.0,0,0,0,0,0,0,0,0,20.8560735228387,35.0,0.931953292675978,0.200045514234835,,,,,,0.3676253205973691,0.3324544771441725,2.890938537549076,33.985762752217155
8035,34.29999999999984,38.50000000000005,38.51344827311944,8.323185898551026,41.33041178733393,73.0,0,0,0,0,0,0,0,0,18.106363950663507,34.0,0.9318428393912646,0.20138163494179706,,,,,,0.3675730205345884,0.3335886894077511,2.816963514214493,33.00722588878291
8040,34.79999999999984,38.50000000000005,36.41004903766893,7.924990598234032,39.07807652818383,73.0,0,0,0,0,0,0,0,0,15.304205027459854,34.0,0.9317257212342406,0.2027988914070114,,,,,,0.3674709706068459,0.3348893282270488,2.6680274905149064,31.1530859299498
8045,35.29999999999984,38.50000000000005,33.47915000891922,7.341596268380142,35.937161318477344,73.0,0,0,0,0,0,0,0,0,12.457042047349969,34.0,0.9316025189698466,0.2042898214279772,,,,,,0.3673286802832853,0.3363267923470281,2.458011309558121,28.5955650500972
8050,35.79999999999984,38.50000000000005,29.90592628659125,6.609948196658148,32.10611901377276,73.0,0,0,0,0,0,0,0,0,9.579855402085263,34.0,0.9314712336848412,0.2058781440952933,,,,,,0.36715515698452383,0.3378700742592089,2.200192727181506,25.496170817114617
8055,36.29999999999984,38.50000000000005,25.842932238523,5.762069800770623,27.74858050351551,73.0,0,0,0,0,0,0,0,0,6.681812230783197,34.0,0.9313244774898998,0.2076527770507257,,,,,,0.3669578284042883,0.3394946746017314,1.9056482649925064,21.986510702744884
8060,36.79999999999983,38.50000000000005,21.40892645233914,4.824206890732215,22.99204140776561,73.0,0,0,0,0,0,0,0,0,3.768785090070436,34.0,0.9311450894094264,0.2098207290590052,,,,,,0.3667424822211289,0.3411819122475556,1.5831149554264652,18.167834517033395
8065,37.29999999999983,38.50000000000005,16.69400162262712,3.817161499655577,17.933299914027582,73.0,0,0,0,0,0,0,0,0,0.844690144670261,34.0,0.930894018538603,0.21285326838647026,,,,,,0.3665135125973736,0.34291776278412783,1.2392982914004629,14.116138414372008
8070,37.79999999999983,38.50000000000005,11.765516059832166,2.757003182148641,12.644772604277707,73.0,0,0,0,0,0,0,0,0,0.0,0.0,0.9304648195770568,0.2180350148183726,,,,,,0.3662742068058304,0.3439343783885441,0.8792565444455401,9.887769422129065
8075,38.29999999999983,38.50000000000005,6.673444260490915,1.6559248888316598,7.180210303984523,73.0,0,0,0,0,0,0,0,0,0.0,0.0,0.9294218383530648,0.2306234523399316,,,,,,0.3660270047312504,0.3446694723818712,0.5067660434936077,5.524285415152862
8080,38.79999999999983,38.50000000000005,1.7354156652029422,0.5784718884009807,1.880033637303188,13.0,0,0,0,0,0,0,0,0,0.0,0.0,0.9230769230769232,0.3076923076923077,,,,,,0.3657873064089551,0.34538316393930685,0.14461797210024518,1.3015617489022069
8085,39.29999999999982,38.50000000000005,0.9087698414691059,0.30292328048970196,0.9845006615915314,13.0,0,0,0,0,0,0,0,0,0.0,0.0,0.9230769230769232,0.3076923076923077,,,,,,0.36574681285704574,0.34550382023725457,0.07573082012242549,0.6815773811018294
8090,39.79999999999982,38.50000000000005,0.050749676914515936,0.016916558971505312,0.054978816657392265,13.0,0,0,0,0,0,0,0,0,0.0,0.0,0.923076923076923,0.3076923076923077,,,,,,0.3657047844287021,0.34562907694137346,0.004229139742876328,0.03806225768588696
8095,-9.200000000000006,38.60000000000005,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
8100,-8.700000000000008,38.60000000000005,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.11257713024418227,3.0,,,,,,,,0.3657022986197591,0.34559557195612456,0.0,0.0
8105,-8.20000000000001,38.60000000000005,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.3363003283650073,3.0,,,,,,,,0.3657022986197591,0.3455142703026771,0.0,0.0
8110,-7.7000000000000135,38.60000000000005,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4.400266454293402,56.0,,,,,,,,0.3657022986197591,0.34403898894962665,0.0,0.0
8115,-7.2000000000000135,38.60000000000005,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,9.976661153035305,73.0,,,,,,,,0.3657022986197591,0.3420195634305999,0.0,0.0
8120,-6.7000000000000135,38.60000000000005,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,15.683089217343516,73.0,,,,,,,,0.3657022986197591,0.3399589590401371,0.0,0.0
8125,-6.200000000000018,38.60000000000005,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,23.01401392053739,116.0,,,,,,,,0.3657022986197591,0.33732061619580106,0.0,0.0
8130,-5.700000000000019,38.60000000000005,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,31.26657492780253,116.0,,,,,,,,0.3657022986197591,0.33436266573603346,0.0,0.0
8135,-5.2000000000000215,38.60000000000005,0.03785151538400351,0.0,0.17683473918126344,5.0,0,0,0,0,0,0,0,0,39.95397097835425,142.0,0.2140502231589463,0.0,,,,,,0.3657102940406313,0.3312395285403481,0.13898322379725994,0.17683473918126344
8140,-4.7000000000000215,38.60000000000005,0.08146485339411208,0.0,0.3962653072661789,5.0,0,0,0,0,0,0,0,0,48.42550975028362,152.0,0.2055815936957372,0.0,,,,,,0.3657202154958271,0.32820206207035746,0.3148004538720669,0.3962653072661789
8145,-4.200000000000024,38.60000000000005,0.11905152414266992,0.0,0.5857645690752249,5.0,0,0,0,0,0,0,0,0,57.04334096707242,177.0,0.20324125156737008,0.0,,,,,,0.3657287837120754,0.3251312351697957,0.4667130449325551,0.5857645690752249
8150,-3.7000000000000255,38.60000000000005,0.3834240251381218,0.17819216289699602,1.6263261859270919,20.0,0,0,0,0,0,0,0,0,65.13993326528617,179.0,0.2357608384197232,0.10956729617891324,,,,,,0.3657758342592407,0.322147528347242,1.2429021607889694,1.4481340230300956
8155,-3.2000000000000286,38.60000000000005,0.6348851886135867,0.35298930720267274,2.6109572344125542,20.0,0,0,0,0,0,0,0,0,71.47277064885057,179.0,0.24316184893638484,0.13519536151349207,,,,,,0.3658203581812722,0.31980170754891724,1.976072045798969,2.25796792720988
8160,-2.700000000000029,38.60000000000005,0.8588376446508004,0.5137656747977191,3.4835725480335764,20.0,0,0,0,0,0,0,0,0,75.61417010838153,179.0,0.2465393307613476,0.14748241000111564,,,,,,0.36585981879297946,0.3182429809898897,2.6247349033827763,2.969806873235858
8165,-2.2000000000000317,38.60000000000005,1.0509706301998245,0.657631887170028,4.2273786026519975,20.0,0,0,0,0,0,0,0,0,77.28671088305956,179.0,0.2486104815737369,0.15556493727755305,,,,,,0.36589345593178135,0.3175640812110512,3.1764079724521737,3.5697467154819704
8170,-1.700000000000033,38.60000000000005,1.2067548894241011,0.7812961816707452,4.8249332411041,20.0,0,0,0,0,0,0,0,0,76.47035911891972,179.0,0.25010810080098783,0.16192891023129669,,,,,,0.36592048009080375,0.3177712478792871,3.6181783516799992,4.043637059433355
8175,-1.2000000000000348,38.60000000000005,1.3217050827078956,0.8812174426577155,5.259117005983639,20.0,0,0,0,0,0,0,0,0,73.37696162511334,179.0,0.25131691901969583,0.1675599614260525,,,,,,0.3659401163997563,0.3187936886214294,3.9374119232757447,4.377899563325925
8180,-0.7000000000000366,38.60000000000005,1.3917887377803484,0.9539097293006722,5.514623876279742,20.0,0,0,0,0,0,0,0,0,68.3209675521845,179.0,0.2523814441392642,0.17297820317424725,,,,,,0.3659516721111243,0.32052750530605195,4.1228351384993935,4.560714146979072
8185,-0.2000000000000384,38.60000000000005,1.4139650836620583,0.9963966989310656,5.579954107555982,20.0,0,0,0,0,0,0,0,0,61.61509745621586,179.0,0.25340084459608125,0.1785671852716164,,,,,,0.3659546268012433,0.32287039682723045,4.165989023893923,4.583557408624915
8190,16.199999999999903,38.60000000000005,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
8195,21.099999999999884,38.60000000000005,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
8200,21.59999999999988,38.60000000000005,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
8205,22.09999999999988,38.60000000000005,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,0.3657022986197591,0.3456364862230488,0.0,0.0
8210,22.59999999999988,38.60000000000005,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.022007404182780646,1.0,,,,,,,,0.3657022986197591,0.34562848782196937,0.0,0.0
8215,23.09999999999988,38.60000000000005,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.10820568072687352,1.0,,,,,,,,0.3657022986197591,0.3455971606433708,0.0,0.0
8220,26.69999999999987,38.60000000000005,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3.497305871489936,35.0,,,,,,,,0.3657022986197591,0.34436651871115603,0.0,0.0
8225,27.19999999999986,38.60000000000005,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,6.477104601065598,35.0,,,,,,,,0.3657022986197591,0.3432862229045689,0.0,0.0
8230,27.69999999999986,38.60000000000005,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,9.42908199337432,35.0,,,,,,,,0.3657022986197591,0.3422176108829647,0.0,0.0
8235,28.19999999999986,38.60000000000005,1.9438790781109003,0.3819511142632711,2.0826998839443545,60.0,0,0,0,0,0,0,0,0,12.323358635029399,35.0,0.9333457465938176,0.18339229632063306,,,,,,0.3657964706856424,0.3408925499189456,0.13882080583345394,1.7007487696810837
8240,28.69999999999986,38.60000000000005,6.386826160911214,1.2546625515590522,6.8430027559456965,60.0,0,0,0,0,0,0,0,0,15.124958323678374,35.0,0.9333367804597004,0.1833497071835767,,,,,,0.3660117526800235,0.3392456396093996,0.4561765950344836,5.588340204386648
8245,29.19999999999986,38.60000000000005,10.752661788508137,2.112225023027211,11.520686699385045,60.0,0,0,0,0,0,0,0,0,17.845137570549994,35.0,0.9333351447776196,0.18334193769369306,,,,,,0.3662233504307586,0.3376428793371441,0.7680249108769077,9.408461676357836
8250,29.699999999999854,38.60000000000005,15.016579741931825,2.9497652379227564,16.089173773236098,60.0,0,0,0,0,0,0,0,0,20.483345071593906,35.0,0.9333344243513298,0.1833385156688164,,,,,,0.3664300584290695,0.3360877489458653,1.072594031304272,13.139408535313342
8255,30.199999999999854,38.60000000000005,19.75547382951645,3.964446194327783,21.173855600893567,73.0,0,0,0,0,0,0,0,0,23.00481170001915,35.0,0.9330125888212228,0.1872330797495605,,,,,,0.3666601802514611,0.3345094528681467,1.4183817713771123,17.20940940656578
8260,30.699999999999854,38.60000000000005,24.54735640850027,5.022707076226733,26.318196823577253,73.0,0,0,0,0,0,0,0,0,25.337030712201642,35.0,0.9327142194829026,0.19084541049283146,,,,,,0.3668930640351443,0.332994498686263,1.770840415076988,21.29548974735052
8265,31.199999999999854,38.60000000000005,29.039588873663025,6.017501557460218,31.14108579941513,73.0,0,0,0,0,0,0,0,0,27.34867858248305,35.0,0.9325169026125748,0.19323351781052006,,,,,,0.3671114521791027,0.3316396077924497,2.1014969257520977,25.12358424195491
8270,31.699999999999854,38.60000000000005,33.10960875016848,6.92348001880414,35.511095256529494,73.0,0,0,0,0,0,0,0,0,28.75297288841575,35.0,0.9323736288894259,0.19496667080498195,,,,,,0.3673093803393179,0.3305631327939683,2.4014865063610094,28.587615237725345
8275,32.199999999999854,38.60000000000005,36.583082887138346,7.704722160472777,39.241294229147094,73.0,0,0,0,0,0,0,0,0,28.046998040951966,35.0,0.9322598452924032,0.1963422030751976,,,,,,0.3674783653567607,0.3303223634459312,2.658211342008742,31.53657206867432
8280,32.699999999999854,38.60000000000005,39.23236669075315,8.314341020968484,42.08758854952952,73.0,0,0,0,0,0,0,0,0,26.10645974141025,35.0,0.9321600035265436,0.19754852457712094,,,,,,0.3676073297420174,0.3306370709623797,2.8552218587763645,33.77324752856103
8285,33.199999999999854,38.60000000000005,40.81272826842999,8.70154512046901,43.7875271099413,73.0,0,0,0,0,0,0,0,0,23.743061792799754,35.0,0.9320628718300944,0.19872200361123973,,,,,,0.36768436227323137,0.3312537047420629,2.9747988415113054,35.08598198947228
8290,33.69999999999984,38.60000000000005,41.15284313448814,8.829483402012606,44.15726679514059,73.0,0,0,0,0,0,0,0,0,21.135158353799923,35.0,0.9319608327528304,0.1999553877049354,,,,,,0.3677011178813973,0.3321338384152613,3.0044236606524595,35.327783393127994
8295,34.19999999999984,38.60000000000005,40.24484654560732,8.69324750702806,43.188086328444996,73.0,0,0,0,0,0,0,0,0,18.42996888528089,34.0,0.9318506552836264,0.20128809229739866,,,,,,0.3676571979081529,0.3332271099333464,2.943239782837704,34.49483882141695
8300,34.69999999999984,38.60000000000005,38.23799242832485,8.319265467636333,41.03964930147571,73.0,0,0,0,0,0,0,0,0,15.675154625521836,34.0,0.9317329236278308,0.20271287911169325,,,,,,0.36755984585581897,0.3344963285291113,2.80165687315087,32.72038383383938
